ContractID,CustomerID,ProductType,AssetType,ContractAmount,InterestRate,TenureMonths,PaymentFrequency,CreditScore,Region,Channel,ContractStatus,StartDate,LastPaymentDate,InsuranceType,PremiumAmount,ClaimsCount,CreatedAt,IsDefault,HasClaim
CT001025,CUST10529,Vehicle Insurance,Bike,84045,0,12,Annually,778,West,Branch,Closed,26-06-2020,03-07-2023,No,0,0,22-07-2020,1,0
CT001026,CUST61485,Property Insurance,Truck,1275263,0,12,Annually,697,South,Online,Active,03-08-2022,26-10-2025,No,742651.27,1,04-05-2022,0,1
CT001027,CUST76127,Loan,Equipment,817078,0.1942,84,Monthly,599,North,Branch,Active,25-05-2018,08-07-2025,Yes,0,0,25-05-2018,1,0
CT001028,CUST14076,Loan,Bike,58604,0.1087,12,Annually,683,North,Broker,Closed,28-01-2020,05-02-2025,No,0,0,02-06-2020,0,0
CT001029,CUST54979,Equipment Insurance,Other,10000,0,12,Quarterly,643,North,Online,Closed,23-11-2021,08-08-2023,No,0,0,12-01-2021,0,0
CT001030,CUST72075,Vehicle Insurance,Bike,74336,0,12,Monthly,661,West,Online,Active,09-06-2022,14-08-2025,No,0,0,14-09-2022,0,0
CT001031,CUST81268,Equipment Insurance,Equipment,495656,0,12,Quarterly,601,South,Broker,Active,04-05-2019,10-09-2025,No,142560.44,1,29-04-2019,0,1
CT001032,CUST69139,Operating Lease,Other,88316,0.0769,60,Annually,699,South,Branch,Active,26-04-2015,15-10-2025,No,0,0,05-08-2015,0,0
CT001033,CUST80210,Loan,Equipment,1212174,0.0625,84,Monthly,729,East,Dealer,Active,16-04-2018,26-09-2025,Yes,0,0,20-04-2018,0,0
CT001034,CUST20069,Vehicle Insurance,Other,136292,0,12,Annually,688,East,Branch,Closed,24-12-2016,16-07-2020,No,0,0,20-01-2017,0,0
CT001035,CUST74664,Loan,Truck,1222676,0.1865,72,Annually,616,West,MobileApp,Closed,24-06-2016,12-09-2020,Yes,0,0,24-06-2016,1,0
CT001036,CUST78835,Operating Lease,Other,10000,0.2119,12,Quarterly,568,North,Online,Active,26-09-2019,26-08-2025,No,0,0,10-08-2019,0,0
CT001037,CUST76468,Loan,Truck,824598,0.1918,72,Annually,597,North,Branch,Active,01-02-2020,11-11-2025,Yes,0,0,20-01-2020,1,0
CT001038,CUST64166,Loan,Other,47335,0.1717,12,Annually,618,North,Branch,Active,20-05-2019,11-05-2025,No,0,0,28-05-2019,1,0
CT001039,CUST86752,Equipment Insurance,Equipment,651040,0,12,Quarterly,620,South,Broker,Closed,24-05-2017,06-04-2024,No,49784.87,1,13-06-2017,0,1
CT001040,CUST92186,Loan,Car,334740,0.0451,60,Quarterly,756,North,Branch,Active,05-10-2020,15-08-2025,Yes,0,0,30-05-2020,0,0
CT001041,CUST57411,Equipment Insurance,Equipment,1118797,0,12,Monthly,718,South,Dealer,Closed,24-04-2015,29-12-2021,No,0,0,23-05-2015,1,0
CT001042,CUST26688,Vehicle Insurance,Other,449560,0,12,Annually,753,Central,Online,Active,10-06-2016,25-09-2025,No,0,0,19-10-2016,0,0
CT001043,CUST18694,Vehicle Insurance,Bike,76544,0,12,Quarterly,763,West,Dealer,Active,02-10-2018,10-07-2025,No,0,0,27-02-2018,0,0
CT001044,CUST89337,Operating Lease,Other,364482,0.1201,72,Annually,638,Central,Online,Closed,08-11-2021,09-08-2021,No,0,0,26-08-2021,0,0
CT001045,CUST54181,Vehicle Insurance,Bike,104141,0,12,Quarterly,727,Central,Online,Active,20-01-2022,21-10-2025,No,26907.48,1,17-02-2022,1,1
CT001046,CUST52488,Vehicle Insurance,Property,4267521,0,12,Annually,650,North,MobileApp,Active,08-01-2022,26-10-2025,No,0,0,26-08-2022,1,0
CT001047,CUST28255,Operating Lease,Truck,2199255,0.0384,60,Quarterly,752,West,Online,Active,03-10-2020,30-07-2025,Yes,0,0,17-03-2020,0,0
CT001048,CUST36965,Operating Lease,Equipment,678969,0.0539,72,Monthly,731,North,Dealer,Closed,06-06-2020,24-06-2023,Yes,0,0,25-06-2020,0,0
CT001049,CUST19443,Loan,Truck,1815968,0.1967,48,Quarterly,613,Central,Broker,Closed,11-09-2017,15-10-2020,Yes,0,0,27-11-2017,0,0
CT001050,CUST65114,Operating Lease,Equipment,859439,0.0508,48,Monthly,734,North,Online,Active,26-11-2019,10-04-2025,Yes,0,0,23-12-2019,0,0
CT001051,CUST19211,Loan,Other,152188,0.1457,48,Monthly,644,East,Online,Active,13-09-2022,11-12-2025,No,0,0,23-09-2022,1,0
CT001052,CUST91836,Vehicle Insurance,Bike,82929,0,12,Monthly,597,South,Branch,Active,13-03-2021,10-10-2025,No,0,0,04-07-2021,1,0
CT001053,CUST60236,Operating Lease,Property,5546973,0.1543,84,Monthly,605,East,MobileApp,Active,01-09-2018,28-09-2025,Yes,0,0,23-01-2018,0,0
CT001054,CUST89902,Loan,Bike,131354,0.2282,60,Monthly,573,Central,Online,Active,18-11-2019,23-10-2025,No,0,0,15-12-2019,0,0
CT001055,CUST20747,Equipment Insurance,Equipment,887074,0,12,Annually,813,East,Dealer,Active,04-05-2015,25-09-2025,No,0,0,15-04-2015,1,0
CT001056,CUST12715,Loan,Truck,1527748,0.1699,12,Quarterly,632,East,Broker,Closed,21-11-2022,13-06-2024,Yes,0,0,27-11-2022,0,0
CT001057,CUST51184,Operating Lease,Equipment,599374,0.02,72,Annually,841,South,Dealer,Closed,04-10-2015,11-09-2022,Yes,0,0,04-10-2015,0,0
CT001058,CUST60969,Vehicle Insurance,Equipment,970032,0,12,Quarterly,640,South,Branch,Closed,01-02-2016,12-08-2023,No,0,0,01-07-2016,0,0
CT001059,CUST38722,Loan,Equipment,1733873,0.1021,12,Monthly,706,East,Broker,Closed,02-02-2019,07-02-2024,Yes,0,0,24-02-2019,0,0
CT001060,CUST82459,Loan,Truck,1431068,0.2044,36,Monthly,582,North,MobileApp,Active,21-11-2019,14-09-2025,Yes,0,0,18-12-2019,0,0
CT001061,CUST22094,Property Insurance,Other,10000,0,12,Monthly,708,East,Dealer,Active,21-12-2016,20-10-2025,No,0,0,20-01-2017,0,0
CT001062,CUST35609,Vehicle Insurance,Property,5086838,0,12,Annually,777,North,Branch,Active,23-05-2016,31-10-2025,No,0,0,28-05-2016,0,0
CT001063,CUST42197,Vehicle Insurance,Property,6133742,0,12,Monthly,481,Central,Dealer,Active,28-08-2020,08-03-2025,No,0,0,24-09-2020,0,0
CT001064,CUST89818,Loan,Car,400151,0.1878,24,Monthly,635,West,Online,Active,13-10-2017,10-02-2025,Yes,0,0,22-10-2017,0,0
CT001065,CUST70394,Vehicle Insurance,Property,4511185,0,12,Annually,551,West,Online,Active,26-03-2020,20-08-2025,No,0,0,19-04-2020,0,0
CT001066,CUST42955,Vehicle Insurance,Truck,1592995,0,12,Quarterly,729,North,Broker,Closed,28-10-2015,30-01-2023,No,0,0,11-06-2015,0,0
CT001067,CUST58971,Operating Lease,Other,337485,0.1486,48,Quarterly,652,East,Dealer,Closed,25-08-2016,10-02-2021,No,0,0,09-01-2016,0,0
CT001068,CUST28653,Operating Lease,Equipment,292319,0.0893,24,Monthly,689,Central,Online,Active,03-02-2019,19-10-2025,Yes,0,0,22-03-2019,0,0
CT001069,CUST23275,Equipment Insurance,Equipment,795594,0,12,Quarterly,584,North,Online,Active,16-11-2015,14-11-2025,No,0,0,27-11-2015,1,0
CT001070,CUST53444,Loan,Other,251249,0.3003,36,Quarterly,497,Central,Branch,Active,19-04-2021,14-09-2025,No,0,0,05-03-2021,0,0
CT001071,CUST62876,Operating Lease,Property,5092436,0.1583,12,Monthly,623,East,Dealer,Closed,26-07-2021,07-06-2022,Yes,0,0,19-08-2021,1,0
CT001072,CUST81826,Operating Lease,Other,340997,0.2851,72,Monthly,491,North,MobileApp,Active,12-07-2019,25-10-2025,No,0,0,19-12-2019,0,0
CT001073,CUST46144,Loan,Property,3427148,0.1844,48,Monthly,623,North,Online,Active,03-04-2017,25-07-2025,Yes,0,0,03-06-2017,0,0
CT001074,CUST31416,Operating Lease,Truck,1622576,0.147,48,Quarterly,633,West,Dealer,Active,18-07-2022,27-07-2025,Yes,0,0,08-10-2022,0,0
CT001075,CUST58774,Vehicle Insurance,Other,167050,0,12,Annually,555,East,Online,Active,16-06-2022,09-05-2025,No,0,0,24-06-2022,1,0
CT001076,CUST87837,Loan,Property,5682458,0.1141,48,Quarterly,676,West,Online,Defaulted,16-05-2018,25-12-2023,Yes,0,0,06-12-2018,0,0
CT001077,CUST43769,Equipment Insurance,Truck,806612,0,12,Annually,660,East,Broker,Active,16-03-2020,28-09-2025,No,110009.32,1,29-03-2020,0,1
CT001078,CUST84261,Equipment Insurance,Other,92962,0,12,Quarterly,656,North,Branch,Active,29-09-2015,08-07-2025,No,0,0,10-12-2015,1,0
CT001079,CUST72019,Operating Lease,Equipment,769199,0.1572,60,Monthly,610,Central,Branch,Active,06-12-2019,14-10-2025,Yes,0,0,07-07-2019,0,0
CT001080,CUST31613,Loan,Car,608284,0.2177,84,Monthly,583,East,Online,Active,12-04-2015,28-07-2025,Yes,0,0,29-12-2015,1,0
CT001081,CUST94930,Loan,Bike,121836,0.1123,72,Quarterly,688,North,Branch,Active,08-12-2022,29-10-2025,No,0,0,15-08-2022,0,0
CT001082,CUST15104,Equipment Insurance,Truck,1070525,0,12,Annually,714,Central,Dealer,Active,20-05-2019,09-02-2025,No,0,0,15-06-2019,0,0
CT001083,CUST90312,Loan,Other,194016,0.02,12,Quarterly,853,North,Dealer,Active,10-09-2020,15-11-2025,No,0,0,19-10-2020,1,0
CT001084,CUST97164,Loan,Other,111582,0.02,84,Quarterly,783,West,Online,Active,30-11-2022,08-10-2025,No,0,0,12-10-2022,0,0
CT001085,CUST37596,Loan,Car,718709,0.0756,12,Quarterly,715,North,Branch,Active,27-08-2016,14-10-2025,Yes,0,0,09-06-2016,0,0
CT001086,CUST85926,Vehicle Insurance,Other,97455,0,12,Annually,705,South,Branch,Closed,03-11-2021,27-09-2022,No,0,0,22-03-2021,0,0
CT001087,CUST30516,Equipment Insurance,Bike,92935,0,12,Annually,661,South,Branch,Active,15-05-2019,08-11-2025,No,0,0,25-05-2019,0,0
CT001088,CUST68931,Loan,Property,4862868,0.1032,24,Quarterly,681,West,Dealer,Closed,11-06-2022,27-12-2023,Yes,0,0,21-11-2022,0,0
CT001089,CUST53850,Operating Lease,Bike,76660,0.1204,72,Quarterly,654,Central,Branch,Active,04-08-2017,31-08-2025,No,0,0,18-04-2017,0,0
CT001090,CUST90593,Property Insurance,Truck,1714566,0,12,Quarterly,604,North,Online,Active,14-05-2017,16-09-2025,No,0,0,26-05-2017,0,0
CT001091,CUST79302,Equipment Insurance,Car,747154,0,12,Monthly,640,Central,Branch,Active,02-07-2020,22-09-2025,No,0,0,17-02-2020,0,0
CT001092,CUST12348,Vehicle Insurance,Equipment,641240,0,12,Quarterly,691,West,Dealer,Active,13-03-2020,22-10-2025,No,0,0,22-03-2020,0,0
CT001093,CUST95466,Loan,Property,3595857,0.1677,12,Monthly,635,West,Online,Defaulted,27-07-2017,07-11-2024,Yes,0,0,28-07-2017,0,0
CT001094,CUST19975,Loan,Other,67786,0.33,84,Annually,484,West,Online,Closed,03-06-2022,08-10-2022,No,0,0,23-03-2022,0,0
CT001095,CUST96676,Operating Lease,Bike,56158,0.1951,60,Quarterly,588,West,Broker,Active,26-12-2016,11-09-2025,No,0,0,01-02-2017,0,0
CT001096,CUST72896,Loan,Bike,131059,0.242,36,Monthly,548,North,Dealer,Active,14-07-2022,18-08-2025,No,0,0,17-07-2022,0,0
CT001097,CUST47850,Property Insurance,Car,336745,0,12,Monthly,545,West,Dealer,Active,14-01-2015,16-10-2025,No,0,0,02-07-2015,0,0
CT001098,CUST69151,Operating Lease,Car,688420,0.111,72,Quarterly,667,East,Broker,Closed,25-05-2020,16-11-2024,Yes,0,0,06-06-2020,0,0
CT001099,CUST34811,Vehicle Insurance,Car,1047938,0,12,Monthly,679,West,MobileApp,Active,17-09-2015,09-12-2025,No,0,0,16-10-2015,0,0
CT001100,CUST92781,Operating Lease,Property,4317578,0.1944,24,Annually,600,South,Online,Active,07-07-2019,08-12-2025,Yes,0,0,29-07-2019,0,0
CT001101,CUST18768,Vehicle Insurance,Truck,1365242,0,12,Quarterly,732,East,Online,Closed,21-06-2015,31-08-2021,No,0,0,07-01-2015,0,0
CT001102,CUST64464,Loan,Property,5116600,0.1628,84,Annually,661,Central,Branch,Active,18-04-2021,09-10-2025,Yes,0,0,05-12-2021,0,0
CT001103,CUST54656,Loan,Bike,93158,0.0979,84,Quarterly,716,West,Dealer,Active,01-08-2021,11-12-2025,No,0,0,02-07-2021,0,0
CT001104,CUST27946,Operating Lease,Car,530372,0.1202,36,Monthly,658,Central,Online,Active,14-12-2020,28-09-2025,Yes,0,0,23-12-2020,1,0
CT001105,CUST52959,Operating Lease,Car,872741,0.0939,12,Monthly,681,Central,MobileApp,Defaulted,24-01-2019,30-09-2024,Yes,0,0,02-11-2019,0,0
CT001106,CUST37827,Vehicle Insurance,Property,2636447,0,12,Quarterly,652,South,Online,Active,23-11-2015,09-11-2025,No,0,0,12-10-2015,0,0
CT001107,CUST96232,Loan,Equipment,850813,0.0494,72,Monthly,755,Central,Dealer,Active,16-01-2016,11-11-2025,Yes,0,0,16-01-2016,0,0
CT001108,CUST24002,Loan,Truck,2223043,0.1931,60,Monthly,612,East,Online,Closed,17-08-2021,13-06-2024,Yes,0,0,15-09-2021,0,0
CT001109,CUST84581,Loan,Other,69585,0.1411,24,Annually,681,East,Dealer,Active,18-09-2020,16-10-2025,No,0,0,10-11-2020,0,0
CT001110,CUST34582,Vehicle Insurance,Truck,1571966,0,12,Annually,681,South,Online,Active,12-01-2020,26-07-2025,No,0,0,12-09-2020,0,0
CT001111,CUST42640,Operating Lease,Car,1043014,0.1979,60,Monthly,582,West,Online,Closed,20-07-2019,28-02-2022,Yes,0,0,08-09-2019,0,0
CT001112,CUST86048,Vehicle Insurance,Other,170483,0,12,Annually,720,North,Branch,Closed,23-10-2015,10-05-2024,No,0,0,11-12-2015,1,0
CT001113,CUST37551,Loan,Other,119214,0.2233,84,Quarterly,572,South,Online,Closed,04-08-2022,02-02-2023,No,0,0,24-04-2022,0,0
CT001114,CUST99170,Loan,Bike,65535,0.265,84,Quarterly,531,West,Broker,Closed,02-09-2017,11-10-2023,No,0,0,17-02-2017,0,0
CT001115,CUST10400,Loan,Equipment,1406777,0.2935,36,Quarterly,519,North,Dealer,Active,17-11-2020,11-01-2025,Yes,0,0,22-11-2020,1,0
CT001116,CUST65856,Operating Lease,Bike,70248,0.1976,24,Quarterly,587,West,Online,Active,23-03-2022,08-04-2025,No,0,0,31-03-2022,0,0
CT001117,CUST31031,Loan,Equipment,635628,0.0496,24,Quarterly,737,South,Branch,Active,25-04-2019,11-05-2025,Yes,0,0,05-06-2019,0,0
CT001118,CUST78423,Loan,Equipment,1434324,0.0968,12,Quarterly,707,South,Dealer,Defaulted,25-03-2015,11-05-2024,Yes,0,0,04-01-2015,0,0
CT001119,CUST97614,Vehicle Insurance,Property,5126687,0,12,Quarterly,617,East,MobileApp,Active,14-01-2015,09-10-2025,No,0,0,24-01-2015,0,0
CT001120,CUST10191,Vehicle Insurance,Bike,109772,0,12,Annually,598,North,Dealer,Active,21-10-2022,08-04-2025,No,0,0,11-08-2022,0,0
CT001121,CUST56777,Loan,Bike,130901,0.2419,48,Quarterly,552,East,Branch,Closed,01-01-2019,02-12-2024,No,0,0,01-01-2019,0,0
CT001122,CUST19996,Loan,Equipment,593919,0.0919,60,Quarterly,722,Central,Branch,Active,17-08-2019,09-10-2025,Yes,0,0,21-08-2019,0,0
CT001123,CUST38931,Equipment Insurance,Equipment,749263,0,12,Quarterly,755,South,Branch,Active,05-07-2016,11-08-2025,No,0,0,14-05-2016,0,0
CT001124,CUST90186,Vehicle Insurance,Truck,1374933,0,12,Annually,633,West,Dealer,Active,30-06-2015,22-08-2025,No,0,0,29-07-2015,1,0
CT001125,CUST74166,Operating Lease,Property,4222632,0.2607,12,Quarterly,529,Central,Branch,Active,02-11-2018,15-08-2025,Yes,0,0,03-05-2018,0,0
CT001126,CUST31534,Loan,Truck,1391036,0.2223,24,Monthly,590,Central,Online,Active,10-04-2016,08-06-2025,Yes,0,0,10-08-2016,0,0
CT001127,CUST48666,Loan,Other,101536,0.1692,36,Monthly,629,West,Branch,Closed,16-04-2017,15-07-2021,No,0,0,14-05-2017,0,0
CT001128,CUST30849,Loan,Equipment,741888,0.0464,12,Monthly,759,North,Online,Closed,20-03-2016,24-01-2023,Yes,0,0,27-03-2016,0,0
CT001129,CUST31782,Equipment Insurance,Property,4574527,0,12,Annually,702,West,Broker,Active,26-07-2021,09-12-2025,No,0,1,08-01-2021,1,1
CT001130,CUST68859,Loan,Property,3047567,0.2114,72,Annually,594,East,Dealer,Active,27-05-2017,13-08-2025,Yes,0,0,25-06-2017,0,0
CT001131,CUST21930,Loan,Other,378997,0.1223,84,Annually,670,West,Branch,Active,25-12-2020,28-08-2025,No,0,0,17-01-2021,0,0
CT001132,CUST27723,Loan,Car,1027958,0.1833,84,Annually,610,North,Broker,Active,13-09-2020,09-12-2025,Yes,0,0,23-09-2020,1,0
CT001133,CUST78822,Vehicle Insurance,Car,992701,0,12,Annually,622,South,Online,Active,18-10-2019,22-10-2025,No,0,0,20-10-2019,0,0
CT001134,CUST77889,Operating Lease,Other,451229,0.1543,48,Monthly,623,East,Online,Active,08-11-2018,10-07-2025,No,0,0,09-04-2018,0,0
CT001135,CUST11511,Loan,Other,370471,0.3179,60,Monthly,473,Central,Dealer,Defaulted,22-02-2022,20-05-2023,No,0,0,19-03-2022,1,0
CT001136,CUST80651,Loan,Truck,1857964,0.1777,36,Annually,606,West,Dealer,Active,18-12-2018,16-09-2025,Yes,0,0,01-11-2019,0,0
CT001137,CUST48291,Vehicle Insurance,Property,3997211,0,12,Quarterly,577,North,Broker,Closed,05-06-2020,29-05-2024,No,0,0,25-05-2020,0,0
CT001138,CUST15565,Loan,Property,2560680,0.1341,12,Annually,653,East,Online,Active,20-07-2015,10-06-2025,Yes,0,0,22-07-2015,0,0
CT001139,CUST57378,Loan,Equipment,1276682,0.1776,84,Annually,610,East,Online,Active,09-03-2016,10-03-2025,Yes,0,0,14-09-2016,1,0
CT001140,CUST50648,Loan,Equipment,471134,0.2403,48,Annually,559,South,Branch,Active,08-06-2015,09-02-2025,Yes,0,0,25-08-2015,0,0
CT001141,CUST56540,Equipment Insurance,Truck,2241364,0,12,Quarterly,637,West,MobileApp,Active,30-05-2016,08-01-2025,No,0,0,25-06-2016,1,0
CT001142,CUST79281,Vehicle Insurance,Bike,71407,0,12,Annually,603,Central,Dealer,Active,21-03-2022,19-10-2025,No,0,0,04-02-2022,1,0
CT001143,CUST34600,Loan,Other,45479,0.1712,60,Annually,618,South,Branch,Active,27-06-2019,09-07-2025,No,0,0,18-07-2019,1,0
CT001144,CUST50304,Vehicle Insurance,Truck,967718,0,12,Quarterly,680,North,Branch,Closed,17-02-2019,28-08-2023,No,217015.39,1,03-03-2019,0,1
CT001145,CUST15344,Operating Lease,Bike,45706,0.0476,84,Annually,737,Central,Dealer,Active,04-05-2018,19-08-2025,No,0,0,15-04-2018,0,0
CT001146,CUST81233,Loan,Car,326809,0.1741,48,Annually,629,North,Broker,Active,04-08-2020,13-10-2025,Yes,0,0,05-08-2020,0,0
CT001147,CUST79514,Loan,Other,11929,0.126,60,Monthly,674,West,Dealer,Closed,13-08-2020,29-04-2021,No,0,0,09-01-2020,0,0
CT001148,CUST18064,Loan,Truck,887386,0.1145,24,Quarterly,697,South,Dealer,Closed,06-04-2017,06-11-2022,Yes,0,0,14-06-2017,0,0
CT001149,CUST26014,Loan,Property,4273018,0.2629,60,Monthly,543,West,Broker,Closed,02-06-2020,05-05-2022,Yes,0,0,02-12-2020,0,0
CT001150,CUST41600,Loan,Other,93585,0.2104,24,Monthly,596,West,Branch,Closed,16-08-2018,05-03-2021,No,0,0,14-09-2018,0,0
CT001151,CUST90199,Loan,Property,4457406,0.0862,84,Monthly,704,West,Online,Closed,26-07-2019,05-06-2025,Yes,0,0,31-07-2019,0,0
CT001152,CUST37355,Loan,Truck,1870390,0.1811,60,Quarterly,618,East,Online,Active,09-12-2021,10-08-2025,Yes,0,0,10-04-2021,1,0
CT001153,CUST75188,Equipment Insurance,Car,794975,0,12,Monthly,727,Central,Online,Active,18-12-2021,11-02-2025,No,0,0,27-12-2021,0,0
CT001154,CUST89127,Loan,Property,4223882,0.1489,24,Monthly,658,Central,Dealer,Active,04-12-2018,08-04-2025,Yes,0,0,16-04-2018,0,0
CT001155,CUST63382,Vehicle Insurance,Property,2416522,0,12,Monthly,600,West,Branch,Closed,28-08-2016,17-12-2024,No,0,0,26-09-2016,0,0
CT001156,CUST14781,Loan,Bike,96457,0.2347,12,Quarterly,573,East,Online,Closed,26-01-2022,03-06-2023,No,0,0,25-02-2022,0,0
CT001157,CUST16076,Vehicle Insurance,Car,448264,0,12,Quarterly,675,North,Branch,Closed,03-01-2017,16-03-2023,No,0,0,20-03-2017,0,0
CT001158,CUST21584,Equipment Insurance,Truck,2059795,0,12,Quarterly,728,North,Online,Closed,14-02-2016,02-06-2025,No,0,0,03-02-2016,0,0
CT001159,CUST34039,Operating Lease,Property,5027720,0.1439,24,Quarterly,647,North,Dealer,Active,23-03-2022,17-10-2025,Yes,0,0,22-04-2022,0,0
CT001160,CUST15287,Operating Lease,Equipment,1087170,0.1842,36,Annually,590,South,Online,Active,03-05-2017,26-07-2025,Yes,0,0,04-02-2017,1,0
CT001161,CUST79285,Vehicle Insurance,Car,653211,0,12,Monthly,656,North,Branch,Active,08-07-2015,09-03-2025,No,0,0,18-08-2015,0,0
CT001162,CUST83985,Equipment Insurance,Other,10000,0,12,Annually,440,West,Online,Active,30-01-2020,21-08-2025,No,0,0,29-02-2020,1,0
CT001163,CUST92046,Vehicle Insurance,Property,4842674,0,12,Quarterly,660,East,Online,Active,13-03-2022,14-08-2025,No,0,0,04-10-2022,0,0
CT001164,CUST78447,Vehicle Insurance,Property,6166128,0,12,Quarterly,619,East,Online,Closed,13-10-2017,08-03-2022,No,0,0,11-01-2017,0,0
CT001165,CUST35487,Vehicle Insurance,Bike,137984,0,12,Monthly,474,North,Broker,Active,08-01-2016,22-07-2025,No,0,0,20-08-2016,1,0
CT001166,CUST13009,Vehicle Insurance,Car,815477,0,12,Monthly,708,North,Dealer,Active,14-03-2022,19-08-2025,No,0,0,04-02-2022,0,0
CT001167,CUST38887,Loan,Property,4416610,0.2401,84,Annually,552,Central,Dealer,Closed,13-03-2015,02-09-2023,Yes,0,0,17-03-2015,0,0
CT001168,CUST84221,Vehicle Insurance,Equipment,840669,0,12,Monthly,587,South,Online,Active,15-08-2021,16-10-2025,No,0,0,09-01-2021,0,0
CT001169,CUST60126,Loan,Property,4903665,0.1363,84,Monthly,670,South,Dealer,Active,27-05-2020,30-07-2025,Yes,0,0,06-02-2020,0,0
CT001170,CUST79272,Loan,Truck,598156,0.0943,48,Quarterly,699,South,MobileApp,Active,29-12-2017,13-08-2025,Yes,0,0,14-01-2018,0,0
CT001171,CUST45638,Loan,Car,585913,0.2069,84,Quarterly,587,Central,Branch,Active,27-06-2022,29-07-2025,Yes,0,0,28-06-2022,0,0
CT001172,CUST25307,Vehicle Insurance,Bike,106252,0,12,Quarterly,619,North,Branch,Closed,15-04-2015,10-04-2021,No,0,0,24-04-2015,0,0
CT001173,CUST92557,Operating Lease,Truck,2020377,0.0882,60,Quarterly,686,Central,Online,Closed,22-01-2022,17-10-2021,Yes,0,0,26-01-2022,1,0
CT001174,CUST16592,Operating Lease,Property,4852416,0.1218,48,Monthly,649,West,Online,Active,27-02-2018,29-07-2025,Yes,0,0,03-11-2018,0,0
CT001175,CUST63955,Loan,Equipment,1300977,0.0272,84,Annually,785,North,Branch,Closed,01-05-2022,28-06-2024,Yes,0,0,02-03-2022,0,0
CT001176,CUST88878,Operating Lease,Car,1224573,0.1229,24,Quarterly,634,North,MobileApp,Active,03-10-2017,11-03-2025,Yes,0,0,04-01-2017,0,0
CT001177,CUST32445,Operating Lease,Car,1132014,0.1603,12,Annually,610,Central,Online,Closed,16-03-2020,21-06-2024,Yes,0,0,18-03-2020,1,0
CT001178,CUST89026,Loan,Property,4449141,0.1035,36,Quarterly,682,South,Branch,Active,07-05-2022,10-06-2025,Yes,0,0,07-11-2022,0,0
CT001179,CUST38606,Loan,Car,812217,0.0706,84,Quarterly,711,Central,Online,Active,21-11-2016,30-09-2025,Yes,0,0,22-11-2016,0,0
CT001180,CUST22388,Loan,Bike,71265,0.4075,48,Quarterly,400,South,Branch,Active,21-02-2016,27-07-2025,No,0,0,17-03-2016,1,0
CT001181,CUST75491,Loan,Car,884341,0.1817,84,Monthly,614,Central,Branch,Active,07-06-2020,31-08-2025,Yes,0,0,22-07-2020,0,0
CT001182,CUST65032,Vehicle Insurance,Other,148390,0,12,Annually,657,East,Dealer,Active,20-10-2021,31-07-2025,No,0,0,17-11-2021,0,0
CT001183,CUST25071,Loan,Truck,960729,0.3072,84,Annually,493,East,MobileApp,Defaulted,06-02-2021,06-09-2023,Yes,0,0,19-06-2021,1,0
CT001184,CUST93447,Operating Lease,Car,897782,0.02,84,Monthly,781,West,MobileApp,Active,07-08-2019,08-12-2025,Yes,0,0,08-02-2019,0,0
CT001185,CUST12026,Vehicle Insurance,Truck,2375400,0,12,Annually,592,South,Branch,Closed,07-06-2017,03-10-2023,No,0,0,27-07-2017,0,0
CT001186,CUST57977,Vehicle Insurance,Equipment,867325,0,12,Monthly,725,East,Online,Active,21-05-2021,28-10-2025,No,0,0,25-05-2021,0,0
CT001187,CUST52911,Operating Lease,Property,3345154,0.2079,36,Annually,579,Central,Dealer,Active,24-08-2022,14-10-2025,Yes,0,0,24-08-2022,0,0
CT001188,CUST30753,Vehicle Insurance,Truck,1888126,0,12,Quarterly,632,Central,Dealer,Active,06-05-2022,23-08-2025,No,0,0,14-06-2022,0,0
CT001189,CUST94983,Vehicle Insurance,Property,4530157,0,12,Annually,721,Central,Online,Active,22-01-2022,09-11-2025,No,0,0,21-02-2022,1,0
